,Unnamed: 0,Unnamed: 0.1,city,country,housenumber,postcode,street,region,osm_ID,has_latitude,has_longitude,has_province,has_administrativeArea
744,744,744,,it,,,,Trentino-Alto Adige,1706421993,46.0543098449707,11.120749473571776,TN,22205
745,745,745,Trento,it,6,38122.0,Via del Brennero,Trentino-Alto Adige,1707649406,46.07558822631836,11.124710083007812,TN,22205
746,746,746,,it,,,,Trentino-Alto Adige,1707679683,46.07657241821289,11.123007774353027,TN,22205
747,747,747,,it,,,,Trentino-Alto Adige,1721783679,46.062744140625,11.124290466308594,TN,22205
748,748,748,,it,,,,Trentino-Alto Adige,1725588312,46.061153411865234,11.176032066345217,TN,22205
749,749,749,,it,,,,Trentino-Alto Adige,1725588318,46.06345748901367,11.182859420776367,TN,22205
750,750,750,,it,,,,Trentino-Alto Adige,1740376156,46.07099151611328,11.123865127563477,TN,22205
751,751,751,,it,,,,Trentino-Alto Adige,1741542909,46.06531524658203,11.125126838684082,TN,22205
752,752,752,,it,,,,Trentino-Alto Adige,1744785623,46.03447723388672,11.143027305603027,TN,22205
753,753,753,,it,,,,Trentino-Alto Adige,1749611789,46.08226013183594,11.115896224975586,TN,22205
754,754,754,,it,,,,Trentino-Alto Adige,1755263798,46.04383850097656,11.130804061889648,TN,22205
755,755,755,,it,,,,Trentino-Alto Adige,1763371258,46.09119415283203,11.16313934326172,TN,22205
756,756,756,,it,,,,Trentino-Alto Adige,1763371259,46.0913314819336,11.163419723510742,TN,22205
757,757,757,,it,,,,Trentino-Alto Adige,1763371275,46.09214782714844,11.160600662231444,TN,22205
758,758,758,,it,,,,Trentino-Alto Adige,1763371323,46.09409332275391,11.14619255065918,TN,22205
759,759,759,,it,,,,Trentino-Alto Adige,1763371344,46.095062255859375,11.154254913330078,TN,22205
760,760,760,,it,,,,Trentino-Alto Adige,1763371379,46.09830856323242,11.136334419250488,TN,22205
761,761,761,,it,,,,Trentino-Alto Adige,1767557245,46.09820938110352,11.143282890319824,TN,22205
762,762,762,,it,,,,Trentino-Alto Adige,1773068160,46.089134216308594,11.116432189941406,TN,22205
763,763,763,Trento,it,4,38121.0,Via Bassa,Trentino-Alto Adige,1773866574,46.098331451416016,11.109942436218262,TN,22205
764,764,764,,it,,,,Trentino-Alto Adige,1777801949,46.04508590698242,11.065899848937988,TN,22205
765,765,765,,it,,,,Trentino-Alto Adige,1784871131,46.07977294921875,11.12283706665039,TN,22205
766,766,766,,it,,,,Trentino-Alto Adige,1784871132,46.07996368408203,11.122237205505373,TN,22205
767,767,767,,it,,,,Trentino-Alto Adige,1807792259,46.07752990722656,11.136663436889648,TN,22205
768,768,768,,it,,,,Trentino-Alto Adige,1807792490,46.07829666137695,11.13415241241455,TN,22205
769,769,769,,it,,,,Trentino-Alto Adige,1825508113,46.02769470214844,11.045272827148438,TN,22205
770,770,770,,it,,,,Trentino-Alto Adige,1827991024,46.09028244018555,11.113325119018556,TN,22205
771,771,771,,it,,,,Trentino-Alto Adige,1827991026,46.09035873413086,11.113638877868652,TN,22205
772,772,772,,it,,,,Trentino-Alto Adige,1827991028,46.09049224853516,11.112902641296388,TN,22205
773,773,773,,it,,,,Trentino-Alto Adige,1827991030,46.09073638916016,11.112750053405762,TN,22205
774,774,774,Trento,it,86,38122.0,Via San Martino,Trentino-Alto Adige,1833230969,46.0723762512207,11.125173568725586,TN,22205
775,775,775,,it,,,,Trentino-Alto Adige,1833250928,46.040157318115234,11.058238983154297,TN,22205
776,776,776,,it,,,,Trentino-Alto Adige,1833250950,46.03424453735352,11.050982475280762,TN,22205
777,777,777,,it,,,,Trentino-Alto Adige,1833250953,46.03927230834961,11.057957649230955,TN,22205
778,778,778,,it,,,,Trentino-Alto Adige,1848898567,46.0738639831543,11.12216091156006,TN,22205
779,779,779,,it,,,,Trentino-Alto Adige,1857710267,46.06317138671875,11.118946075439451,TN,22205
780,780,780,,it,,,,Trentino-Alto Adige,1869952914,46.08583450317383,11.15981388092041,TN,22205
781,781,781,,it,,,,Trentino-Alto Adige,1869952921,46.08589172363281,11.159381866455078,TN,22205
782,782,782,,it,,,,Trentino-Alto Adige,1869953017,46.08650588989258,11.159820556640623,TN,22205
783,783,783,,it,,,,Trentino-Alto Adige,1874998415,46.0664291381836,11.075766563415527,TN,22205
784,784,784,,it,,,,Trentino-Alto Adige,1874998522,46.0692138671875,11.077473640441896,TN,22205
785,785,785,Trento,it,8,38123.0,Strada delle Viote,Trentino-Alto Adige,1886935426,46.02326965332031,11.037775039672852,TN,22205
786,786,786,,it,,,,Trentino-Alto Adige,1889737945,46.03932571411133,11.058019638061523,TN,22205
787,787,787,Trento,it,11,38121.0,Via Ezio Maccani,Trentino-Alto Adige,1893051282,46.08052444458008,11.11658763885498,TN,22205
788,788,788,Mattarello,it,106,38123.0,Via Giulio Catoni,Trentino-Alto Adige,1905543727,46.00547790527344,11.126795768737791,TN,22205
789,789,789,,it,,,,Trentino-Alto Adige,1916260178,46.01203155517578,11.09699821472168,TN,22205
790,790,790,,it,,,,Trentino-Alto Adige,1916703743,46.01218795776367,11.096954345703123,TN,22205
791,791,791,,it,,,,Trentino-Alto Adige,1934061250,46.05346298217773,11.12958812713623,TN,22205
792,792,792,,it,,,,Trentino-Alto Adige,1975764362,46.00366973876953,11.031869888305664,TN,22205
793,793,793,Trento,it,21,38121.0,Via San Sebastian,Trentino-Alto Adige,1979796467,46.103294372558594,11.097098350524902,TN,22205
794,794,794,,it,,,,Trentino-Alto Adige,1985073011,46.04060363769531,11.13132667541504,TN,22205
795,795,795,Trento,it,4,38122.0,Piazza di Piedicastello,Trentino-Alto Adige,1998966136,46.07088470458984,11.112497329711914,TN,22205
796,796,796,Trento,it,12,38122.0,Piazza di Piedicastello,Trentino-Alto Adige,1998966141,46.071022033691406,11.112804412841797,TN,22205
797,797,797,,it,,,,Trentino-Alto Adige,1999372436,46.064483642578125,11.153852462768556,TN,22205
798,798,798,,it,,,,Trentino-Alto Adige,1999373823,46.06235504150391,11.154901504516602,TN,22205
799,799,799,,it,32,38123.0,Via Alcide Degasperi,Trentino-Alto Adige,2050713179,46.050743103027344,11.121953964233398,TN,22205
800,800,800,,it,,,,Trentino-Alto Adige,2060457732,46.09447860717773,11.119019508361816,TN,22205
801,801,801,,it,,,,Trentino-Alto Adige,2060457735,46.09451675415039,11.119699478149414,TN,22205
802,802,802,,it,,,,Trentino-Alto Adige,2084835952,46.08095169067383,11.0432710647583,TN,22205
803,803,803,,it,,,,Trentino-Alto Adige,2084836472,46.0816764831543,11.046643257141112,TN,22205
804,804,804,,it,,,,Trentino-Alto Adige,2096805946,46.09233093261719,11.11766529083252,TN,22205
805,805,805,,it,,,,Trentino-Alto Adige,2111257347,46.0672492980957,11.165337562561035,TN,22205
806,806,806,,it,,,,Trentino-Alto Adige,2111257356,46.0438117980957,11.177621841430664,TN,22205
807,807,807,,it,,,,Trentino-Alto Adige,2111257359,46.05172729492188,11.184127807617188,TN,22205
808,808,808,,it,,,,Trentino-Alto Adige,2111257414,46.05881118774414,11.185693740844728,TN,22205
809,809,809,,it,,,,Trentino-Alto Adige,2111257419,46.05926132202149,11.185985565185549,TN,22205
810,810,810,,it,,,,Trentino-Alto Adige,2111257425,46.05941390991211,11.185978889465332,TN,22205
811,811,811,,it,,,,Trentino-Alto Adige,2111257441,46.06022262573242,11.185117721557615,TN,22205
812,812,812,,it,,,,Trentino-Alto Adige,2111257461,46.06295776367188,11.18526840209961,TN,22205
813,813,813,,it,,,,Trentino-Alto Adige,2111257477,46.06331253051758,11.182977676391602,TN,22205
814,814,814,,it,,,,Trentino-Alto Adige,2111257504,46.06386566162109,11.18463897705078,TN,22205
815,815,815,,it,,,,Trentino-Alto Adige,2111257518,46.0667610168457,11.17502498626709,TN,22205
816,816,816,,it,,,,Trentino-Alto Adige,2111257522,46.067832946777344,11.16773796081543,TN,22205
817,817,817,,it,,,,Trentino-Alto Adige,2119128327,46.00173568725586,11.124411582946776,TN,22205
818,818,818,Mattarello,it,26,38123.0,Via della Decima,Trentino-Alto Adige,2119128369,46.004390716552734,11.132240295410156,TN,22205
819,819,819,Trento,it,7,38122.0,via Paolo Orsi,Trentino-Alto Adige,2150444589,46.05751037597656,11.132257461547852,TN,22205
820,820,820,Trento,it,26,38122.0,Via Gian Domenico Romagnosi,Trentino-Alto Adige,2195327578,46.07276153564453,11.122777938842772,TN,22205
821,821,821,,it,,,,Trentino-Alto Adige,2195683493,46.069583892822266,11.119420051574709,TN,22205
822,822,822,Trento,it,7,38122.0,Via Giuseppe Gerola,Trentino-Alto Adige,2197903913,46.05818176269531,11.132852554321287,TN,22205
823,823,823,,it,,,,Trentino-Alto Adige,2235776606,46.04804992675781,11.12781047821045,TN,22205
824,824,824,,it,,,,Trentino-Alto Adige,2238537144,46.05020904541016,11.13546657562256,TN,22205
825,825,825,,it,,,,Trentino-Alto Adige,2239834907,46.09065628051758,11.113739013671877,TN,22205
826,826,826,,it,,,,Trentino-Alto Adige,2245129113,46.025169372558594,11.111445426940918,TN,22205
827,827,827,,it,,,,Trentino-Alto Adige,2245129114,46.025299072265625,11.110929489135742,TN,22205
828,828,828,,it,,,,Trentino-Alto Adige,2245129478,46.03643035888672,11.110905647277832,TN,22205
829,829,829,,it,,,,Trentino-Alto Adige,2250996518,46.03823852539063,11.123106002807615,TN,22205
830,830,830,,it,,,,Trentino-Alto Adige,2275120557,46.07338333129883,11.11755657196045,TN,22205
831,831,831,,it,,,,Trentino-Alto Adige,2301965189,46.08629608154297,11.132646560668944,TN,22205
832,832,832,,it,,,,Trentino-Alto Adige,2311431854,46.10372924804688,11.108449935913086,TN,22205
833,833,833,Trento,it,28,38122.0,Via Giacomo Matteotti,Trentino-Alto Adige,2314952904,46.0561752319336,11.121225357055664,TN,22205
834,834,834,Trento,it,27,38122.0,Via Giacomo Matteotti,Trentino-Alto Adige,2344162329,46.056243896484375,11.122551918029783,TN,22205
835,835,835,,it,,,,Trentino-Alto Adige,2345342898,46.02046203613281,11.042189598083496,TN,22205
836,836,836,Gardolo,it,32/2,38121.0,Via Soprasasso,Trentino-Alto Adige,2351214881,46.10651779174805,11.108569145202637,TN,22205
837,837,837,,it,,,,Trentino-Alto Adige,2351214905,46.10601425170898,11.108220100402832,TN,22205
838,838,838,Trento,it,77,38122.0,Via della Malvasia,Trentino-Alto Adige,2365638497,46.07576751708984,11.125042915344238,TN,22205
839,839,839,Trento,it,46,38122.0,Via San Martino,Trentino-Alto Adige,2366103945,46.073036193847656,11.125323295593262,TN,22205
840,840,840,,it,,,,Trentino-Alto Adige,2367807122,46.03717422485352,11.107640266418455,TN,22205
841,841,841,,it,18,38122.0,Via Tommaso Gar,Trentino-Alto Adige,2375029012,46.06690979003906,11.117198944091797,TN,22205
842,842,842,,it,,,,Trentino-Alto Adige,2383255946,46.07670593261719,11.119242668151855,TN,22205
843,843,843,,it,,,,Trentino-Alto Adige,2384408131,46.07139205932617,11.11086654663086,TN,22205
844,844,844,,it,,,,Trentino-Alto Adige,2384411130,46.07140350341797,11.111339569091797,TN,22205
845,845,845,,it,,,,Trentino-Alto Adige,2384491343,46.07268142700195,11.112348556518556,TN,22205
846,846,846,,it,,,,Trentino-Alto Adige,2384492602,46.07291030883789,11.11174774169922,TN,22205
847,847,847,,it,,,,Trentino-Alto Adige,2384497812,46.07265090942383,11.113250732421877,TN,22205
848,848,848,,it,,,,Trentino-Alto Adige,2384502484,46.07242584228516,11.11314296722412,TN,22205
849,849,849,,it,,,,Trentino-Alto Adige,2387139121,46.04761505126953,11.131760597229004,TN,22205
850,850,850,,it,,,,Trentino-Alto Adige,2387785815,46.11165618896485,11.07750415802002,TN,22205
851,851,851,,it,,,,Trentino-Alto Adige,2390829950,46.10321044921875,11.0784273147583,TN,22205
852,852,852,,it,,,,Trentino-Alto Adige,2390850736,46.085899353027344,11.065659523010254,TN,22205
853,853,853,,it,,,,Trentino-Alto Adige,2390854076,46.08827209472656,11.065796852111816,TN,22205
854,854,854,,it,,,,Trentino-Alto Adige,2390855639,46.0865478515625,11.063803672790527,TN,22205
855,855,855,,it,,,,Trentino-Alto Adige,2390868406,46.08761596679688,11.065926551818848,TN,22205
856,856,856,,it,,,,Trentino-Alto Adige,2391542738,46.050174713134766,11.18621063232422,TN,22205
857,857,857,,it,,,,Trentino-Alto Adige,2391566411,46.04328536987305,11.187814712524414,TN,22205
858,858,858,Trento,it,8,38122.0,Corso del Lavoro e della Scienza,Trentino-Alto Adige,2397156968,46.06220626831055,11.114761352539062,TN,22205
859,859,859,,it,,,,Trentino-Alto Adige,2400836727,46.07124328613281,11.14111328125,TN,22205
860,860,860,,it,,,,Trentino-Alto Adige,2400890791,46.06095123291016,11.113750457763672,TN,22205
861,861,861,,it,,,,Trentino-Alto Adige,2400890803,46.062965393066406,11.1131591796875,TN,22205
862,862,862,,it,,,,Trentino-Alto Adige,2401283352,46.0607795715332,11.113130569458008,TN,22205
863,863,863,,it,,,,Trentino-Alto Adige,2411091303,46.06658935546875,11.150213241577148,TN,22205
864,864,864,,it,,,,Trentino-Alto Adige,2411091439,46.06794738769531,11.15111255645752,TN,22205
865,865,865,,it,,,,Trentino-Alto Adige,2412292759,46.05804443359375,11.184768676757812,TN,22205
866,866,866,,it,,,,Trentino-Alto Adige,2412292760,46.05401611328125,11.18204402923584,TN,22205
867,867,867,,it,,,,Trentino-Alto Adige,2412292761,46.05101776123047,11.185383796691896,TN,22205
868,868,868,,it,,,,Trentino-Alto Adige,2414708798,46.1031494140625,11.07860279083252,TN,22205
869,869,869,,it,,,,Trentino-Alto Adige,2414725163,46.07955551147461,11.030521392822266,TN,22205
870,870,870,Trento,it,39/1,38123.0,Via Roberto da Sanseverino,Trentino-Alto Adige,2437097540,46.06486129760742,11.113981246948242,TN,22205
871,871,871,Trento,it,2,38122.0,Via Castelbarco,Trentino-Alto Adige,2467486946,46.06507110595703,11.114215850830078,TN,22205
872,872,872,Trento,it,11,38122.0,Via Don Giovanni Battista Zanella,Trentino-Alto Adige,2472335028,46.06743240356445,11.117843627929688,TN,22205
873,873,873,,it,,,,Trentino-Alto Adige,2491641319,46.07487487792969,11.11469268798828,TN,22205
874,874,874,,it,,,,Trentino-Alto Adige,2491641322,46.07500457763672,11.11478328704834,TN,22205
875,875,875,,it,,,,Trentino-Alto Adige,2504247000,46.01775741577149,11.105284690856934,TN,22205
876,876,876,,it,,,,Trentino-Alto Adige,2514024068,46.07498550415039,11.114720344543455,TN,22205
877,877,877,Trento,it,21,38121.0,Via Romano Guardini,Trentino-Alto Adige,2540969155,46.093238830566406,11.117816925048828,TN,22205
878,878,878,Trento,it,6,38121.0,Via Santi Cosma e Damiano,Trentino-Alto Adige,2556841544,46.08382034301758,11.098615646362305,TN,22205
879,879,879,Trento,it,2,38123.0,Via Adalberto Libera,Trentino-Alto Adige,2562276626,46.05978775024414,11.11571979522705,TN,22205
880,880,880,,it,,,,Trentino-Alto Adige,2565505937,46.09245681762695,11.132917404174805,TN,22205
881,881,881,Trento,it,1,38122.0,Via Giuseppe Grazioli,Trentino-Alto Adige,2574702063,46.06742477416992,11.128565788269045,TN,22205
882,882,882,Trento,it,3,38122.0,Viale Adriano Olivetti,Trentino-Alto Adige,2578549625,46.062198638916016,11.115260124206545,TN,22205
883,883,883,,it,,,,Trentino-Alto Adige,2581639835,46.01733016967773,11.047139167785645,TN,22205
884,884,884,,it,,,,Trentino-Alto Adige,2581639836,46.01735305786133,11.04669952392578,TN,22205
885,885,885,Trento,it,4,38121.0,Via Luigi Brugnara,Trentino-Alto Adige,2589666378,46.088523864746094,11.11758041381836,TN,22205
886,886,886,Vigo Meano,it,17,38121.0,Strada alle Gorghe,Trentino-Alto Adige,2621304850,46.131778717041016,11.139421463012695,TN,22205
887,887,887,Trento,it,2,38122.0,Via del Brennero,Trentino-Alto Adige,2637298757,46.0751838684082,11.124937057495115,TN,22205
888,888,888,Trento,it,13,38123.0,Piazza delle Donne lavoratrici,Trentino-Alto Adige,2657746429,46.06011199951172,11.115192413330078,TN,22205
889,889,889,,it,,,,Trentino-Alto Adige,2665784876,46.06294631958008,11.113784790039062,TN,22205
890,890,890,Trento,it,20,38122.0,Via del Suffragio,Trentino-Alto Adige,2673313358,46.071563720703125,11.124876022338867,TN,22205
891,891,891,,it,,,,Trentino-Alto Adige,2700342055,46.121238708496094,11.0930814743042,TN,22205
892,892,892,,it,,,,Trentino-Alto Adige,2706066321,46.0688362121582,11.128758430480955,TN,22205
893,893,893,,it,,,,Trentino-Alto Adige,2776349948,46.0667724609375,11.123022079467772,TN,22205
894,894,894,,it,,,,Trentino-Alto Adige,2778193996,46.065555572509766,11.102842330932615,TN,22205
895,895,895,,it,,,,Trentino-Alto Adige,2782160558,46.06358337402344,11.123066902160645,TN,22205
896,896,896,,it,,,,Trentino-Alto Adige,2799567802,46.06079864501953,11.114091873168944,TN,22205
897,897,897,Trento,it,10,38122.0,Via Giovanni Segantini,Trentino-Alto Adige,2889265682,46.075340270996094,11.122142791748049,TN,22205
898,898,898,,it,,,,Trentino-Alto Adige,2894406793,46.08853530883789,11.11030387878418,TN,22205
899,899,899,Trento,it,288,38121.0,Via del Brennero,Trentino-Alto Adige,2903764668,46.08819580078125,11.11769962310791,TN,22205
900,900,900,,it,,,,Trentino-Alto Adige,2923372718,46.06123733520508,11.12037181854248,TN,22205
901,901,901,,it,,,,Trentino-Alto Adige,2929617013,46.06118774414063,11.120111465454102,TN,22205
902,902,902,,it,,,,Trentino-Alto Adige,2935463647,46.051513671875,11.063709259033203,TN,22205
903,903,903,,it,,,,Trentino-Alto Adige,2958652330,46.06592559814453,11.184940338134766,TN,22205
904,904,904,,it,,,,Trentino-Alto Adige,2958652331,46.0648193359375,11.186760902404783,TN,22205
905,905,905,,it,,,,Trentino-Alto Adige,2958652433,46.06345748901367,11.188902854919434,TN,22205
906,906,906,,it,,,,Trentino-Alto Adige,2958652435,46.06380081176758,11.185613632202148,TN,22205
907,907,907,,it,,,,Trentino-Alto Adige,2958727179,46.05904006958008,11.175248146057127,TN,22205
908,908,908,,it,,,,Trentino-Alto Adige,2960191965,46.08558654785156,11.111074447631836,TN,22205
909,909,909,,it,,,,Trentino-Alto Adige,2987426113,46.03514099121094,11.121789932250977,TN,22205
910,910,910,,it,,,,Trentino-Alto Adige,2990436209,46.08831787109375,11.069657325744627,TN,22205
911,911,911,,it,,,,Trentino-Alto Adige,3045225201,46.08633804321289,11.150398254394531,TN,22205
912,912,912,,it,,,,Trentino-Alto Adige,3060515098,46.09017181396485,11.084711074829102,TN,22205
913,913,913,,it,,,,Trentino-Alto Adige,3089135849,46.07721710205078,11.119708061218262,TN,22205
914,914,914,,it,,,,Trentino-Alto Adige,3090950106,46.01213073730469,11.139470100402832,TN,22205
915,915,915,,it,54,,Via Giuseppe Grazioli,Trentino-Alto Adige,3096139555,46.066497802734375,11.129504203796388,TN,22205
916,916,916,Trento,it,6,38123.0,Via dei Marinai d'Italia,Trentino-Alto Adige,3101758141,46.0352668762207,11.12637710571289,TN,22205
917,917,917,Trento,it,6,38123.0,Via dei Marinai d'Italia,Trentino-Alto Adige,3101758142,46.03531265258789,11.126263618469238,TN,22205
918,918,918,Trento,it,28,38123.0,Via dei Marinai d'Italia,Trentino-Alto Adige,3101758143,46.03535461425781,11.12647819519043,TN,22205
919,919,919,,it,,,,Trentino-Alto Adige,3102593635,46.04098510742188,11.122756004333496,TN,22205
920,920,920,,it,,,,Trentino-Alto Adige,3102598241,46.04170608520508,11.122796058654783,TN,22205
921,921,921,Trento,it,7,38123.0,Via Anna Frank,Trentino-Alto Adige,3103277271,46.05065536499024,11.12493896484375,TN,22205
922,922,922,,it,,,,Trentino-Alto Adige,3103439229,46.09162521362305,11.105279922485352,TN,22205
923,923,923,,it,74,38122.0,Via Piave,Trentino-Alto Adige,3107513265,46.06241989135742,11.126323699951172,TN,22205
924,924,924,Trento,it,125,38122.0,Via Roberto da Sanseverino,Trentino-Alto Adige,3110555132,46.05113220214844,11.112383842468262,TN,22205
925,925,925,Trento,it,98,38122.0,Via Vittorio Veneto,Trentino-Alto Adige,3123786458,46.058292388916016,11.122360229492188,TN,22205
926,926,926,,it,,,,Trentino-Alto Adige,3124560704,46.04052734375,11.111617088317873,TN,22205
927,927,927,Ravina,it,7,38123.0,Via Herrsching,Trentino-Alto Adige,3124738891,46.040626525878906,11.111592292785645,TN,22205
928,928,928,,it,,,,Trentino-Alto Adige,3124738899,46.04049682617188,11.111786842346191,TN,22205
929,929,929,,it,,,,Trentino-Alto Adige,3126990613,46.13298416137695,11.128921508789062,TN,22205
930,930,930,,it,,,,Trentino-Alto Adige,3128124435,46.08859634399414,11.118780136108398,TN,22205
931,931,931,,it,,,,Trentino-Alto Adige,3128124436,46.088470458984375,11.118122100830078,TN,22205
932,932,932,,it,,,,Trentino-Alto Adige,3128244196,46.087059020996094,11.117365837097168,TN,22205
933,933,933,,it,,,,Trentino-Alto Adige,3128250446,46.08772277832031,11.117000579833984,TN,22205
934,934,934,,it,,,,Trentino-Alto Adige,3134826456,46.13808441162109,11.118797302246094,TN,22205
935,935,935,,it,,,,Trentino-Alto Adige,3136338268,46.076114654541016,11.109898567199709,TN,22205
936,936,936,Trento,it,13,38122.0,Via Malta,Trentino-Alto Adige,3153832735,46.06199645996094,11.127275466918944,TN,22205
937,937,937,,it,,,,Trentino-Alto Adige,3164233880,46.06588745117188,11.154664039611816,TN,22205
938,938,938,Trento,it,86,38123.0,Via Galassa,Trentino-Alto Adige,3179583778,46.034610748291016,11.145315170288086,TN,22205
939,939,939,,it,,,,Trentino-Alto Adige,3215544835,46.06465911865234,11.127604484558104,TN,22205
940,940,940,Trento,it,55,38122.0,Via Roma,Trentino-Alto Adige,3218898156,46.069732666015625,11.120899200439451,TN,22205
941,941,941,Trento,it,55,38122.0,Via Roma,Trentino-Alto Adige,3218898157,46.06972885131836,11.120868682861328,TN,22205
942,942,942,Trento,it,55,38122.0,Via Roma,Trentino-Alto Adige,3218898158,46.06973648071289,11.120922088623049,TN,22205
943,943,943,Trento,it,4,,Viale degli Olmi,Trentino-Alto Adige,3250914386,46.04956817626953,11.131400108337402,TN,22205
944,944,944,Povo,it,5,38123.0,Via Don Tommaso Dallafior,Trentino-Alto Adige,3292585477,46.06488037109375,11.15342140197754,TN,22205
945,945,945,Trento,it,33,38123.0,Via Padre Eusebio Chini,Trentino-Alto Adige,3318400861,46.05337142944336,11.13198947906494,TN,22205
946,946,946,,it,,,,Trentino-Alto Adige,3323217898,46.07387924194336,11.184228897094728,TN,22205
947,947,947,,it,,,,Trentino-Alto Adige,3393492755,46.074737548828125,11.175613403320312,TN,22205
948,948,948,,it,,,,Trentino-Alto Adige,3393492756,46.07764434814453,11.174344062805176,TN,22205
949,949,949,,it,9/a,38123.0,Via di Coltura,Trentino-Alto Adige,3405393607,46.08922576904297,11.066361427307127,TN,22205
950,950,950,,it,,,,Trentino-Alto Adige,3439858891,46.07453536987305,11.107383728027344,TN,22205
951,951,951,Trento,it,13,38122.0,Piazza di Fiera,Trentino-Alto Adige,3461721719,46.06487655639648,11.123387336730955,TN,22205
952,952,952,Trento,it,3,38123.0,Via Lidorno,Trentino-Alto Adige,3475056739,46.02056884765625,11.127039909362791,TN,22205
953,953,953,,it,,,,Trentino-Alto Adige,3478614142,46.10044097900391,11.148808479309082,TN,22205
954,954,954,Trento,it,21,38123.0,Via Fersina,Trentino-Alto Adige,3488750202,46.04457092285156,11.120880126953123,TN,22205
955,955,955,Trento,it,6,38121.0,Via Padre Emilio Chiocchetti,Trentino-Alto Adige,3524065664,46.09432601928711,11.12014102935791,TN,22205
956,956,956,Trento,it,190,38121.0,Via del Brennero,Trentino-Alto Adige,3693890436,46.082767486572266,11.120756149291992,TN,22205
957,957,957,Trento,it,11,38121.0,Via Linz,Trentino-Alto Adige,3714819729,46.11806869506836,11.097190856933594,TN,22205
958,958,958,Trento,it,15,38123.0,Piazza delle Donne lavoratrici,Trentino-Alto Adige,3737813836,46.06013107299805,11.11494255065918,TN,22205
959,959,959,Trento,it,16/A,38121.0,Via dei Solteri,Trentino-Alto Adige,3755956939,46.088985443115234,11.120935440063477,TN,22205
960,960,960,Cadine,it,13,38123.0,Strada di Cadine,Trentino-Alto Adige,3779740709,46.08819580078125,11.065484046936035,TN,22205
961,961,961,,it,,,,Trentino-Alto Adige,3803732658,46.01093673706055,11.138998985290527,TN,22205
962,962,962,,it,,,,Trentino-Alto Adige,3803736242,46.011531829833984,11.13955783843994,TN,22205
963,963,963,Trento,it,1,38121.0,Via della Spalliera,Trentino-Alto Adige,3817179746,46.07978820800781,11.125317573547363,TN,22205
964,964,964,,it,,,,Trentino-Alto Adige,3819795139,46.05484771728516,11.119958877563477,TN,22205
965,965,965,,it,,,,Trentino-Alto Adige,3819819520,46.07000350952149,11.183344841003418,TN,22205
966,966,966,,it,,,,Trentino-Alto Adige,3819828727,46.1046028137207,11.110772132873535,TN,22205
967,967,967,,it,,,,Trentino-Alto Adige,3819830408,46.13307189941406,11.135144233703612,TN,22205
968,968,968,Trento,it,6,38122.0,Via Fratelli Perini,Trentino-Alto Adige,3833840613,46.05984878540039,11.11985206604004,TN,22205
969,969,969,Trento,it,1,38122.0,Via Felice e Gregorio Fontana,Trentino-Alto Adige,3849792216,46.0776252746582,11.116239547729492,TN,22205
970,970,970,Trento,it,8,38122.0,Via San Francesco d'Assisi,Trentino-Alto Adige,3885819452,46.06689834594727,11.125922203063965,TN,22205
971,971,971,,it,,,,Trentino-Alto Adige,3900166818,46.049583435058594,11.084823608398438,TN,22205
972,972,972,,it,,,,Trentino-Alto Adige,3919324234,46.09172058105469,11.112157821655272,TN,22205
973,973,973,,it,,,,Trentino-Alto Adige,3919324235,46.094974517822266,11.109582901000977,TN,22205
974,974,974,,it,,,,Trentino-Alto Adige,3927713364,46.02861022949219,11.164822578430176,TN,22205
975,975,975,,it,,,,Trentino-Alto Adige,3957788389,46.08504867553711,11.15877914428711,TN,22205
976,976,976,,it,,,,Trentino-Alto Adige,3964903898,46.07208633422852,11.162325859069824,TN,22205
977,977,977,,it,,,,Trentino-Alto Adige,4169713889,46.04425430297852,11.092093467712402,TN,22205
978,978,978,,it,,,,Trentino-Alto Adige,4169761886,46.04228973388672,11.093304634094238,TN,22205
979,979,979,,it,,,,Trentino-Alto Adige,4179375532,46.06489944458008,11.158947944641112,TN,22205
980,980,980,,it,,,,Trentino-Alto Adige,4179375579,46.065277099609375,11.159213066101074,TN,22205
981,981,981,Trento,it,19/A,38121.0,Via Bolzano,Trentino-Alto Adige,4196687897,46.10026931762695,11.110471725463867,TN,22205
982,982,982,Trento,it,260/L,38121.0,Via del Brennero,Trentino-Alto Adige,4213004875,46.086551666259766,11.1185941696167,TN,22205
983,983,983,Povo,it,4/1,38123.0,Via alla Cascata,Trentino-Alto Adige,4215472115,46.06646728515625,11.153356552124023,TN,22205
984,984,984,,it,,,,Trentino-Alto Adige,4226893312,45.99001693725586,11.137432098388672,TN,22205
985,985,985,Trento,it,30,38123.0,Via dei Marinai d'Italia,Trentino-Alto Adige,4233651058,46.03531646728516,11.12657070159912,TN,22205
986,986,986,,it,,,,Trentino-Alto Adige,4246462921,46.071414947509766,11.13350772857666,TN,22205
987,987,987,,it,,,,Trentino-Alto Adige,4249490254,46.06663131713867,11.121655464172363,TN,22205
988,988,988,,it,,,,Trentino-Alto Adige,4290152712,46.11077117919922,11.09142017364502,TN,22205
989,989,989,,it,,,,Trentino-Alto Adige,4353884048,46.01640701293945,11.047614097595217,TN,22205
990,990,990,,it,,,,Trentino-Alto Adige,4370204725,46.06126022338867,11.08181095123291,TN,22205
991,991,991,,it,,,,Trentino-Alto Adige,4377871363,46.05064392089844,11.083694458007812,TN,22205
